block,lot,date,longitude,latitude
1885,47,"""1981-08-17T00:00:00.000Z""",-73.86895913908565,40.740521824400304
1885,47,"""2010-06-04T00:00:00.000Z""",-73.86895913908565,40.740521824400304
1885,47,"""1981-08-17T00:00:00.000Z""",-73.86895913908565,40.740521824400304
2139,17,"""2005-07-26T00:00:00.000Z""",-73.94350028343032,40.84239678041527
2139,17,"""2005-07-26T00:00:00.000Z""",-73.94350028343032,40.84239678041527
2139,17,"""2005-07-26T00:00:00.000Z""",-73.94350028343032,40.84239678041527
2139,17,"""2005-07-26T00:00:00.000Z""",-73.94350028343032,40.84239678041527
2139,17,"""2005-07-26T00:00:00.000Z""",-73.94350028343032,40.84239678041527
2139,17,"""2005-07-26T00:00:00.000Z""",-73.94350028343032,40.84239678041527
2139,17,"""2005-07-26T00:00:00.000Z""",-73.94350028343032,40.84239678041527
1997,33,"""2004-12-15T00:00:00.000Z""",-73.85565297247497,40.75063941611056
1997,33,"""2012-02-08T00:00:00.000Z""",-73.85565297247497,40.75063941611056
1986,1,"""2006-03-21T00:00:00.000Z""",-73.95620669804529,40.685188011952384
1986,1,"""2012-02-08T00:00:00.000Z""",-73.95620669804529,40.685188011952384
2139,166,"""2008-01-17T00:00:00.000Z""",-73.94230145016135,40.84425001973704
2139,166,"""2008-01-17T00:00:00.000Z""",-73.94230145016135,40.84425001973704
2139,166,"""2008-01-17T00:00:00.000Z""",-73.94230145016135,40.84425001973704
1998,1,"""2012-02-08T00:00:00.000Z""",-73.95939441201683,40.81873529916431
1986,30,"""2007-06-28T00:00:00.000Z""",-73.85855146235609,40.748977687922206
1997,48,"""2009-08-05T00:00:00.000Z""",-73.95622015202117,40.68147310450691
1997,48,"""2012-03-14T00:00:00.000Z""",-73.95622015202117,40.68147310450691
1987,1,"""2019-10-02T00:00:00.000Z""",-73.95872995347221,40.68389170111827
1884,61,"""2009-11-10T00:00:00.000Z""",-73.96502446232668,40.805710152682146
1884,61,"""2009-11-10T00:00:00.000Z""",-73.96502446232668,40.805710152682146
1884,61,"""2009-11-10T00:00:00.000Z""",-73.96502446232668,40.805710152682146
1867,31,"""2002-10-11T00:00:00.000Z""",-73.96073901155245,40.8055503707518
1867,31,"""2002-10-11T00:00:00.000Z""",-73.96073901155245,40.8055503707518
1867,31,"""2002-10-11T00:00:00.000Z""",-73.96073901155245,40.8055503707518
1867,31,"""2002-10-11T00:00:00.000Z""",-73.96073901155245,40.8055503707518
1998,57,"""2007-07-31T00:00:00.000Z""",-73.85713899753274,40.749100046893794
1895,45,"""2009-02-19T00:00:00.000Z""",-73.96644853148281,40.80681411805663
1997,6,"""2012-03-14T00:00:00.000Z""",-73.85750567699965,40.7500499172718
1997,6,"""2012-02-08T00:00:00.000Z""",-73.85750567699965,40.7500499172718
1997,6,"""2011-07-14T00:00:00.000Z""",-73.85750567699965,40.7500499172718
1996,34,"""2009-04-28T00:00:00.000Z""",-73.85656591698691,40.75109572934142
1996,34,"""2012-02-08T00:00:00.000Z""",-73.85656591698691,40.75109572934142
1997,56,"""2004-12-15T00:00:00.000Z""",-73.85697156036052,40.74991080499697
1997,56,"""2012-02-08T00:00:00.000Z""",-73.85697156036052,40.74991080499697
1998,16,"""2012-03-14T00:00:00.000Z""",-73.85618606794212,40.749683604629354
1998,16,"""2007-06-28T00:00:00.000Z""",-73.85618606794212,40.749683604629354
2139,30,"""2008-01-17T00:00:00.000Z""",-73.94334050856591,40.84299227617184
2139,30,"""2008-01-17T00:00:00.000Z""",-73.94334050856591,40.84299227617184
2139,30,"""2008-01-17T00:00:00.000Z""",-73.94334050856591,40.84299227617184
1997,6,"""2012-03-14T00:00:00.000Z""",-73.95715977163275,40.68207329150758
1997,6,"""2012-02-08T00:00:00.000Z""",-73.95715977163275,40.68207329150758
1997,6,"""2011-07-14T00:00:00.000Z""",-73.95715977163275,40.68207329150758
1867,9,"""2002-10-11T00:00:00.000Z""",-73.94933383912023,40.67904997906558
1867,9,"""2002-10-11T00:00:00.000Z""",-73.94933383912023,40.67904997906558
1867,9,"""2002-10-11T00:00:00.000Z""",-73.94933383912023,40.67904997906558
1867,9,"""2002-10-11T00:00:00.000Z""",-73.94933383912023,40.67904997906558
1867,9,"""2002-10-11T00:00:00.000Z""",-73.96092212386205,40.80530573761647
1867,9,"""2002-10-11T00:00:00.000Z""",-73.96092212386205,40.80530573761647
1867,9,"""2002-10-11T00:00:00.000Z""",-73.96092212386205,40.80530573761647
1867,9,"""2002-10-11T00:00:00.000Z""",-73.96092212386205,40.80530573761647
1896,9,"""1991-07-31T00:00:00.000Z""",-73.96582227676144,40.807467258863596
1986,30,"""2007-06-28T00:00:00.000Z""",-73.9560022776244,40.817814710405976
1997,61,"""2008-06-26T00:00:00.000Z""",-73.85739333346143,40.749784328438636
1997,61,"""2012-03-14T00:00:00.000Z""",-73.85739333346143,40.749784328438636
1997,61,"""2012-02-08T00:00:00.000Z""",-73.85739333346143,40.749784328438636
1312,40,"""1992-01-03T00:00:00.000Z""",-73.94048973375288,40.664570581367954
1312,40,"""1992-03-27T00:00:00.000Z""",-73.94048973375288,40.664570581367954
1312,40,"""2002-03-19T00:00:00.000Z""",-73.94048973375288,40.664570581367954
1312,40,"""2002-03-19T00:00:00.000Z""",-73.94048973375288,40.664570581367954
1312,40,"""2002-03-19T00:00:00.000Z""",-73.94048973375288,40.664570581367954
1312,40,"""2002-03-19T00:00:00.000Z""",-73.94048973375288,40.664570581367954
1997,1,"""2005-01-31T00:00:00.000Z""",-73.85777591942343,40.74996915030527
1997,1,"""2012-03-14T00:00:00.000Z""",-73.85777591942343,40.74996915030527
1997,1,"""2012-02-08T00:00:00.000Z""",-73.85777591942343,40.74996915030527
1998,61,"""2007-07-31T00:00:00.000Z""",-73.8574745530253,40.748887335416484
1867,23,"""2002-10-11T00:00:00.000Z""",-73.96021607881356,40.805324362476746
1867,23,"""2002-10-11T00:00:00.000Z""",-73.96021607881356,40.805324362476746
1867,23,"""2002-10-11T00:00:00.000Z""",-73.96021607881356,40.805324362476746
1867,23,"""2002-10-11T00:00:00.000Z""",-73.96021607881356,40.805324362476746
2139,229,"""2009-11-10T00:00:00.000Z""",-73.94269148488138,40.84476102108629
2139,229,"""2009-11-10T00:00:00.000Z""",-73.94269148488138,40.84476102108629
2139,229,"""2009-11-10T00:00:00.000Z""",-73.94269148488138,40.84476102108629
1998,1,"""2012-02-08T00:00:00.000Z""",-73.85744519974034,40.74930716655725
1997,49,"""2012-03-14T00:00:00.000Z""",-73.95632488060768,40.68150401214312
1997,49,"""2012-02-08T00:00:00.000Z""",-73.95632488060768,40.68150401214312
1198,53,"""2018-11-07T00:00:00.000Z""",-73.97170062954467,40.785149229947564
1198,53,"""2002-06-25T00:00:00.000Z""",-73.97170062954467,40.785149229947564
1198,53,"""2002-06-25T00:00:00.000Z""",-73.97170062954467,40.785149229947564
1198,53,"""2018-11-07T00:00:00.000Z""",-73.97170062954467,40.785149229947564
1198,53,"""2018-11-07T00:00:00.000Z""",-73.97170062954467,40.785149229947564
1198,53,"""2002-06-25T00:00:00.000Z""",-73.97170062954467,40.785149229947564
1198,53,"""2002-06-25T00:00:00.000Z""",-73.97170062954467,40.785149229947564
1198,53,"""2002-06-25T00:00:00.000Z""",-73.97170062954467,40.785149229947564
1198,53,"""2002-06-25T00:00:00.000Z""",-73.97170062954467,40.785149229947564
1198,53,"""2018-11-07T00:00:00.000Z""",-73.97170062954467,40.785149229947564
1198,53,"""2002-06-25T00:00:00.000Z""",-73.97170062954467,40.785149229947564
861,49,"""2001-05-10T00:00:00.000Z""",-73.98315506400266,40.74592722550215
861,49,"""2001-05-10T00:00:00.000Z""",-73.98315506400266,40.74592722550215
861,49,"""2002-04-11T00:00:00.000Z""",-73.98315506400266,40.74592722550215
861,49,"""2002-04-11T00:00:00.000Z""",-73.98315506400266,40.74592722550215
861,49,"""2001-05-10T00:00:00.000Z""",-73.98315506400266,40.74592722550215
861,49,"""2002-04-11T00:00:00.000Z""",-73.98315506400266,40.74592722550215
861,49,"""2002-04-11T00:00:00.000Z""",-73.98315506400266,40.74592722550215
861,49,"""2002-04-11T00:00:00.000Z""",-73.98315506400266,40.74592722550215
1867,23,"""2002-10-11T00:00:00.000Z""",-73.86989692774048,40.74019368476692
1867,23,"""2002-10-11T00:00:00.000Z""",-73.86989692774048,40.74019368476692
1867,23,"""2002-10-11T00:00:00.000Z""",-73.86989692774048,40.74019368476692
1867,23,"""2002-10-11T00:00:00.000Z""",-73.86989692774048,40.74019368476692
5818,2065,"""1999-02-01T00:00:00.000Z""",-73.90125698698094,40.89444019356086
5818,2065,"""1999-02-01T00:00:00.000Z""",-73.90125698698094,40.89444019356086
5818,2065,"""2000-01-27T00:00:00.000Z""",-73.90125698698094,40.89444019356086
5818,2065,"""2000-01-27T00:00:00.000Z""",-73.90125698698094,40.89444019356086
5818,2065,"""1999-02-01T00:00:00.000Z""",-73.90125698698094,40.89444019356086
5818,2065,"""1999-02-01T00:00:00.000Z""",-73.90125698698094,40.89444019356086
1987,1,"""2019-10-02T00:00:00.000Z""",-73.9554220350958,40.81895768783598
1997,17,"""2008-08-18T00:00:00.000Z""",-73.95667784296266,40.68228263885938
1997,17,"""2012-03-14T00:00:00.000Z""",-73.95667784296266,40.68228263885938
1867,23,"""2002-10-11T00:00:00.000Z""",-73.948802354433,40.67928159053106
1867,23,"""2002-10-11T00:00:00.000Z""",-73.948802354433,40.67928159053106
1867,23,"""2002-10-11T00:00:00.000Z""",-73.948802354433,40.67928159053106
1867,23,"""2002-10-11T00:00:00.000Z""",-73.948802354433,40.67928159053106
1998,13,"""2007-06-28T00:00:00.000Z""",-73.95841209483964,40.81843057897061
1998,13,"""2012-02-08T00:00:00.000Z""",-73.95841209483964,40.81843057897061
1867,30,"""2002-10-11T00:00:00.000Z""",-73.94838035306577,40.67935328425647
1867,30,"""2002-10-11T00:00:00.000Z""",-73.94838035306577,40.67935328425647
1867,30,"""2002-10-11T00:00:00.000Z""",-73.94838035306577,40.67935328425647
1867,30,"""2002-10-11T00:00:00.000Z""",-73.94838035306577,40.67935328425647
1998,16,"""2012-03-14T00:00:00.000Z""",-73.95825511255872,40.81836431805389
1998,16,"""2007-06-28T00:00:00.000Z""",-73.95825511255872,40.81836431805389
1997,34,"""2006-01-23T00:00:00.000Z""",-73.8556200787564,40.75057576920347
1997,34,"""2012-03-14T00:00:00.000Z""",-73.8556200787564,40.75057576920347
1997,34,"""2012-02-08T00:00:00.000Z""",-73.8556200787564,40.75057576920347
1996,56,"""1983-06-07T00:00:00.000Z""",-73.95964695537157,40.81763828555558
1996,56,"""2012-07-26T00:00:00.000Z""",-73.95964695537157,40.81763828555558
1996,56,"""2012-03-14T00:00:00.000Z""",-73.95964695537157,40.81763828555558
1996,56,"""2012-02-08T00:00:00.000Z""",-73.95964695537157,40.81763828555558
1996,56,"""1983-06-07T00:00:00.000Z""",-73.95964695537157,40.81763828555558
1867,29,"""2002-10-11T00:00:00.000Z""",-73.9604878130417,40.80544471805097
1867,29,"""2002-10-11T00:00:00.000Z""",-73.9604878130417,40.80544471805097
1867,29,"""2002-10-11T00:00:00.000Z""",-73.9604878130417,40.80544471805097
1867,29,"""2002-10-11T00:00:00.000Z""",-73.9604878130417,40.80544471805097
1998,10,"""2012-02-08T00:00:00.000Z""",-73.9587658415479,40.818579889984846
1986,1,"""2006-03-21T00:00:00.000Z""",-73.86027378569302,40.748465921140074
1986,1,"""2012-02-08T00:00:00.000Z""",-73.86027378569302,40.748465921140074
1867,33,"""2002-10-11T00:00:00.000Z""",-73.86940340056455,40.74021732129771
1867,33,"""2002-10-11T00:00:00.000Z""",-73.86940340056455,40.74021732129771
1867,33,"""2002-10-11T00:00:00.000Z""",-73.86940340056455,40.74021732129771
1867,33,"""2002-10-11T00:00:00.000Z""",-73.86940340056455,40.74021732129771
2141,17,"""2007-06-28T00:00:00.000Z""",-73.93873229802243,40.84358503232115
1997,64,"""2007-08-07T00:00:00.000Z""",-73.85764533057589,40.74970876055755
1997,64,"""2012-03-14T00:00:00.000Z""",-73.85764533057589,40.74970876055755
1997,64,"""2012-02-08T00:00:00.000Z""",-73.85764533057589,40.74970876055755
1996,18,"""2004-12-15T00:00:00.000Z""",-73.95490977751783,40.683236007913194
1996,18,"""2012-03-14T00:00:00.000Z""",-73.95490977751783,40.683236007913194
1996,18,"""2012-02-08T00:00:00.000Z""",-73.95490977751783,40.683236007913194
1998,24,"""2008-06-20T00:00:00.000Z""",-73.95432510681945,40.682443154642534
1998,24,"""2012-03-14T00:00:00.000Z""",-73.95432510681945,40.682443154642534
2123,80,"""2009-04-28T00:00:00.000Z""",-73.93829350656938,40.840100077096196
2123,36,"""1984-04-06T00:00:00.000Z""",-73.85350692102456,40.73464539161644
1867,9,"""2002-10-11T00:00:00.000Z""",-73.87079650711998,40.73999273872513
1867,9,"""2002-10-11T00:00:00.000Z""",-73.87079650711998,40.73999273872513
1867,9,"""2002-10-11T00:00:00.000Z""",-73.87079650711998,40.73999273872513
1867,9,"""2002-10-11T00:00:00.000Z""",-73.87079650711998,40.73999273872513
1995,35,"""2012-10-17T00:00:00.000Z""",-73.95698041380876,40.68271633547533
1995,35,"""2012-02-08T00:00:00.000Z""",-73.95698041380876,40.68271633547533
1961,37,"""1990-12-11T00:00:00.000Z""",-73.9667772579718,40.68641407337034
1986,10,"""2004-07-22T00:00:00.000Z""",-73.95584472149278,40.685348887281215
1305,60,"""1993-06-30T00:00:00.000Z""",-73.95207129479435,40.66487183435988
1997,55,"""2005-01-31T00:00:00.000Z""",-73.85689084730456,40.749935014018725
1997,55,"""2012-02-08T00:00:00.000Z""",-73.85689084730456,40.749935014018725
1996,50,"""2006-03-07T00:00:00.000Z""",-73.95527935047213,40.682911747581464
1996,50,"""2006-03-07T00:00:00.000Z""",-73.95527935047213,40.682911747581464
1996,50,"""2012-03-14T00:00:00.000Z""",-73.95527935047213,40.682911747581464
1996,50,"""2012-03-14T00:00:00.000Z""",-73.95527935047213,40.682911747581464
1996,50,"""2006-03-07T00:00:00.000Z""",-73.95527935047213,40.682911747581464
1998,13,"""2007-06-28T00:00:00.000Z""",-73.85642817341022,40.74961122516886
1998,13,"""2012-02-08T00:00:00.000Z""",-73.85642817341022,40.74961122516886
1996,21,"""2012-03-14T00:00:00.000Z""",-73.95469299379359,40.68326080399801
1996,21,"""2012-02-08T00:00:00.000Z""",-73.95469299379359,40.68326080399801
1198,53,"""2018-11-07T00:00:00.000Z""",-73.90254698852043,40.750388458154326
1198,53,"""2002-06-25T00:00:00.000Z""",-73.90254698852043,40.750388458154326
1198,53,"""2002-06-25T00:00:00.000Z""",-73.90254698852043,40.750388458154326
1198,53,"""2018-11-07T00:00:00.000Z""",-73.90254698852043,40.750388458154326
1198,53,"""2018-11-07T00:00:00.000Z""",-73.90254698852043,40.750388458154326
1198,53,"""2002-06-25T00:00:00.000Z""",-73.90254698852043,40.750388458154326
1198,53,"""2002-06-25T00:00:00.000Z""",-73.90254698852043,40.750388458154326
1198,53,"""2002-06-25T00:00:00.000Z""",-73.90254698852043,40.750388458154326
1198,53,"""2002-06-25T00:00:00.000Z""",-73.90254698852043,40.750388458154326
1198,53,"""2018-11-07T00:00:00.000Z""",-73.90254698852043,40.750388458154326
1198,53,"""2002-06-25T00:00:00.000Z""",-73.90254698852043,40.750388458154326
1986,10,"""2004-07-22T00:00:00.000Z""",-73.9559128305707,40.817375167695594
1996,16,"""2012-03-14T00:00:00.000Z""",-73.95505079367595,40.68321987733238
1996,16,"""2012-02-08T00:00:00.000Z""",-73.95505079367595,40.68321987733238
1996,50,"""2006-03-07T00:00:00.000Z""",-73.85572024438557,40.751053920155
1996,50,"""2006-03-07T00:00:00.000Z""",-73.85572024438557,40.751053920155
1996,50,"""2012-03-14T00:00:00.000Z""",-73.85572024438557,40.751053920155
1996,50,"""2012-03-14T00:00:00.000Z""",-73.85572024438557,40.751053920155
1996,50,"""2006-03-07T00:00:00.000Z""",-73.85572024438557,40.751053920155
1998,6,"""2012-02-08T00:00:00.000Z""",-73.95908124059615,40.818713014367376
861,49,"""2001-05-10T00:00:00.000Z""",-74.02079557622048,40.64258672513801
861,49,"""2001-05-10T00:00:00.000Z""",-74.02079557622048,40.64258672513801
861,49,"""2002-04-11T00:00:00.000Z""",-74.02079557622048,40.64258672513801
861,49,"""2002-04-11T00:00:00.000Z""",-74.02079557622048,40.64258672513801
861,49,"""2001-05-10T00:00:00.000Z""",-74.02079557622048,40.64258672513801
861,49,"""2002-04-11T00:00:00.000Z""",-74.02079557622048,40.64258672513801
861,49,"""2002-04-11T00:00:00.000Z""",-74.02079557622048,40.64258672513801
861,49,"""2002-04-11T00:00:00.000Z""",-74.02079557622048,40.64258672513801
1867,33,"""2002-10-11T00:00:00.000Z""",-73.96084837721945,40.80559636866186
1867,33,"""2002-10-11T00:00:00.000Z""",-73.96084837721945,40.80559636866186
1867,33,"""2002-10-11T00:00:00.000Z""",-73.96084837721945,40.80559636866186
1867,33,"""2002-10-11T00:00:00.000Z""",-73.96084837721945,40.80559636866186
1997,61,"""2008-06-26T00:00:00.000Z""",-73.95720600067274,40.681632893931045
1997,61,"""2012-03-14T00:00:00.000Z""",-73.95720600067274,40.681632893931045
1997,61,"""2012-02-08T00:00:00.000Z""",-73.95720600067274,40.681632893931045
1997,48,"""2009-08-05T00:00:00.000Z""",-73.85630154124868,40.75011172117282
1997,48,"""2012-03-14T00:00:00.000Z""",-73.85630154124868,40.75011172117282
1896,9,"""1991-07-31T00:00:00.000Z""",-73.86548971546372,40.739017816409245
5789,33,"""2008-07-03T00:00:00.000Z""",-73.91243877557814,40.88568675400182
1995,40,"""2020-02-03T00:00:00.000Z""",-73.95922930541856,40.816147503377735
1995,40,"""2020-02-03T00:00:00.000Z""",-73.95922930541856,40.816147503377735
1995,40,"""2020-02-03T00:00:00.000Z""",-73.95922930541856,40.816147503377735
1995,40,"""2020-02-03T00:00:00.000Z""",-73.95922930541856,40.816147503377735
1995,40,"""2020-02-03T00:00:00.000Z""",-73.95922930541856,40.816147503377735
1995,40,"""2020-02-03T00:00:00.000Z""",-73.95922930541856,40.816147503377735
1995,40,"""2020-02-03T00:00:00.000Z""",-73.95922930541856,40.816147503377735
1995,40,"""2020-02-03T00:00:00.000Z""",-73.95922930541856,40.816147503377735
1995,40,"""2020-02-03T00:00:00.000Z""",-73.95922930541856,40.816147503377735
1995,40,"""2020-02-03T00:00:00.000Z""",-73.95922930541856,40.816147503377735
5789,33,"""2008-07-03T00:00:00.000Z""",-74.0218860926873,40.6417166286269
1995,53,"""2009-11-10T00:00:00.000Z""",-73.95990034192391,40.816908280605716
1995,53,"""2009-11-10T00:00:00.000Z""",-73.95990034192391,40.816908280605716
1995,53,"""2009-11-10T00:00:00.000Z""",-73.95990034192391,40.816908280605716
1998,57,"""2007-07-31T00:00:00.000Z""",-73.95882746665971,40.81891996339155
1996,61,"""2012-07-26T00:00:00.000Z""",-73.85647169223485,40.75082999053198
1996,61,"""2012-03-14T00:00:00.000Z""",-73.85647169223485,40.75082999053198
1996,61,"""2012-02-08T00:00:00.000Z""",-73.85647169223485,40.75082999053198
1997,1,"""2005-01-31T00:00:00.000Z""",-73.95861382270958,40.81786020805765
1997,1,"""2012-03-14T00:00:00.000Z""",-73.95861382270958,40.81786020805765
1997,1,"""2012-02-08T00:00:00.000Z""",-73.95861382270958,40.81786020805765
1996,23,"""2012-02-08T00:00:00.000Z""",-73.95454787710575,40.68327740342068
1995,31,"""2002-09-24T00:00:00.000Z""",-73.95848931459992,40.81634457746535
1995,31,"""2002-09-24T00:00:00.000Z""",-73.95848931459992,40.81634457746535
1995,31,"""2012-03-14T00:00:00.000Z""",-73.95848931459992,40.81634457746535
1995,31,"""2012-02-08T00:00:00.000Z""",-73.95848931459992,40.81634457746535
1995,31,"""2002-09-24T00:00:00.000Z""",-73.95848931459992,40.81634457746535
1995,31,"""2002-09-24T00:00:00.000Z""",-73.95848931459992,40.81634457746535
2094,36,"""2016-07-29T00:00:00.000Z""",-73.94952660918058,40.82830825856888
2094,36,"""2016-07-29T00:00:00.000Z""",-73.94952660918058,40.82830825856888
2094,36,"""2016-07-29T00:00:00.000Z""",-73.94952660918058,40.82830825856888
2094,36,"""2016-07-29T00:00:00.000Z""",-73.94952660918058,40.82830825856888
2094,36,"""2016-07-29T00:00:00.000Z""",-73.94952660918058,40.82830825856888
2094,36,"""2016-07-29T00:00:00.000Z""",-73.94952660918058,40.82830825856888
2094,36,"""2016-07-29T00:00:00.000Z""",-73.94952660918058,40.82830825856888
2094,36,"""2016-07-29T00:00:00.000Z""",-73.94952660918058,40.82830825856888
2094,36,"""2016-07-29T00:00:00.000Z""",-73.94952660918058,40.82830825856888
2094,36,"""2016-07-29T00:00:00.000Z""",-73.94952660918058,40.82830825856888
2785,40,"""1969-02-13T00:00:00.000Z""",-73.94958768505451,40.710570394952995
2785,40,"""1968-09-25T00:00:00.000Z""",-73.94958768505451,40.710570394952995
2785,40,"""1969-02-13T00:00:00.000Z""",-73.94958768505451,40.710570394952995
2785,40,"""1968-09-25T00:00:00.000Z""",-73.94958768505451,40.710570394952995
2785,40,"""1969-02-13T00:00:00.000Z""",-73.94958768505451,40.710570394952995
2785,40,"""1968-09-25T00:00:00.000Z""",-73.94958768505451,40.710570394952995
2785,40,"""1969-02-13T00:00:00.000Z""",-73.94958768505451,40.710570394952995
2785,40,"""1968-09-25T00:00:00.000Z""",-73.94958768505451,40.710570394952995
2785,40,"""1969-02-13T00:00:00.000Z""",-73.94958768505451,40.710570394952995
2785,40,"""1968-09-25T00:00:00.000Z""",-73.94958768505451,40.710570394952995
2785,40,"""1969-02-13T00:00:00.000Z""",-73.94958768505451,40.710570394952995
2785,40,"""1968-09-25T00:00:00.000Z""",-73.94958768505451,40.710570394952995
2785,40,"""1969-02-13T00:00:00.000Z""",-73.94958768505451,40.710570394952995
2785,40,"""1968-09-25T00:00:00.000Z""",-73.94958768505451,40.710570394952995
1497,48,"""2013-03-07T00:00:00.000Z""",-73.95842117083649,40.7803853743693
1497,48,"""2011-03-03T00:00:00.000Z""",-73.95842117083649,40.7803853743693
1497,48,"""2013-03-07T00:00:00.000Z""",-73.95842117083649,40.7803853743693
1497,48,"""2013-03-07T00:00:00.000Z""",-73.95842117083649,40.7803853743693